gvkey,datadate,fyearq,erc_ng2,cik,fyear,ngdum,ngeps
020548,20151231,2015,66.277420396,858470,2015,1,-0.02
020548,20161231,2016,13.620714338,858470,2016,1,0.01
020548,20171231,2017,22.475455446,858470,2017,1,0.13
020548,20181231,2018,39.935240746,858470,2018,1,0.55
020548,20191231,2019,25.316447786,858470,2019,1,0.3
020644,20181231,2018,15.257111144,1500435,2018,1,0.3
020644,20191231,2019,12.823361142,1500435,2019,1,0.7
020653,20111231,2011,31.375907434,945764,2011,1,0.45
020653,20121231,2012,8.9478269232,945764,2012,1,0.36
020653,20131231,2013,9.7480179227,945764,2013,1,0.27
020653,20151231,2015,20.775945495,945764,2015,1,-0.01
020653,20161231,2016,20.644407054,945764,2016,1,-0.02
020659,20191231,2019,-0.733138467,1297184,2019,1,0.07
020747,20161231,2016,-2.593528885,1022705,2016,1,-0.28
020748,20171231,2017,-6.315901658,1596532,2017,1,1.71
020748,20191231,2019,-6.315901658,1596532,2019,1,2.29
020779,20080731,2008,11.901330654,858877,2008,1,0.4
020779,20090731,2009,30.27864237,858877,2009,1,0.31
020779,20100731,2010,-16.29034115,858877,2010,1,0.43
020779,20110731,2011,-26.42487433,858877,2011,1,0.4
020779,20120731,2012,20.65045304,858877,2012,1,0.47
020779,20130731,2013,51.541788539,858877,2013,1,0.52
020779,20140731,2014,33.426062995,858877,2014,1,0.55
020779,20150731,2015,44.815657535,858877,2015,1,0.59
020779,20160731,2016,55.594751857,858877,2016,1,0.63
020779,20170731,2017,-68.48926158,858877,2017,1,0.61
020779,20180731,2018,100.58091862,858877,2018,1,0.7
020779,20190731,2019,176.57775441,858877,2019,1,0.83
020779,20200731,2020,227.76361173,858877,2020,1,0.8
020823,20200131,2019,1.4168480652,1428336,2019,1,0.39
020904,20160930,2016,30.900652609,859737,2016,1,0.52
021019,20181231,2018,-38.10866534,1748824,2018,1,0.43
021061,20081231,2008,-1.750567026,859139,2008,1,0.35
021061,20091231,2009,-2.52840299,859139,2009,1,0.86
021061,20101231,2010,-3.115363432,859139,2010,1,0.96
021061,20111231,2011,-3.958596135,859139,2011,1,0.88
021186,20081231,2008,1.1161950264,859368,2008,1,0.42
021186,20091231,2009,-0.157948391,859368,2009,1,0.68
021237,20151231,2015,13.071523916,844965,2015,1,0.01
021237,20171231,2017,11.841958451,844965,2017,1,-0.04
021237,20181231,2018,13.796171413,844965,2018,1,-0.01
021237,20191231,2019,12.960073714,844965,2019,1,0.03
021352,20191231,2019,28.484529014,1606498,2019,1,0.34
021487,20101231,2010,3.328061447,861361,2010,1,0.47
021487,20121231,2012,63.293507417,861361,2012,0,
021540,20181231,2018,73.658698607,1616707,2018,1,-1.12
021540,20191231,2019,91.121140399,1616707,2019,1,-2.8
021739,20181231,2018,-81.26157649,1613859,2018,1,1.31
021739,20191231,2019,-86.13836419,1613859,2019,1,1.54
021761,20180630,2018,10.612344398,1609702,2018,1,0.87
021777,20131231,2013,26.963195175,856982,2013,1,0.22
021777,20141231,2014,27.764234359,856982,2014,1,0.26
021777,20151231,2015,34.215988889,856982,2015,1,0.24
021777,20161231,2016,29.674287515,856982,2016,1,0.31
021777,20171231,2017,30.353416159,856982,2017,1,0.33
021777,20181231,2018,93.60258688,856982,2018,1,0.48
021777,20191231,2019,89.401270695,856982,2019,1,0.4
021828,20130131,2012,0.2362151574,874214,2012,0,
021828,20140131,2013,0.1449242609,874214,2013,0,
021847,20171231,2017,168.10785888,1404655,2017,1,0.12
021847,20181231,2018,74.568573146,1404655,2018,1,0.37
021847,20191231,2019,118.0714546,1404655,2019,1,0.45
022000,20181231,2018,30.760447144,1445305,2018,1,0
022000,20191231,2019,26.04783301,1445305,2019,1,-0.09
022039,20181231,2018,-2.950437154,1610950,2018,1,0.95
022039,20191231,2019,1.3187510445,1610950,2019,1,1.03
022047,20181231,2018,1.9551849238,1373670,2018,1,0.34
022047,20191231,2019,1.697971709,1373670,2019,0,
022119,20181231,2018,-3.418213473,1604738,2018,1,2.2
022119,20191231,2019,0.8264511228,1604738,2019,1,1.27
022134,20181231,2018,16.546176652,1616862,2018,1,0.34
022134,20191231,2019,16.546176652,1616862,2019,1,0.42
022165,20191231,2019,-0.110517527,1420811,2019,1,0.05
022182,20190331,2018,-94.91594711,1448056,2018,1,0.13
022182,20200331,2019,-59.50502212,1448056,2019,1,0.14
022207,20171231,2017,29.059510439,768899,2017,1,0.51
022207,20191231,2019,35.041179415,768899,2019,1,0.39
022260,20151231,2015,33.217617665,860730,2015,1,1.69
022260,20161231,2016,32.965995418,860730,2016,0,
022260,20171231,2017,42.203907649,860730,2017,0,
022260,20181231,2018,36.663377784,860730,2018,0,
022447,20171231,2017,4.3926960334,821483,2017,1,0.53
022447,20181231,2018,3.1432178693,821483,2018,1,0.44
022447,20191231,2019,3.0923835271,821483,2019,1,1.02
022612,20140131,2013,57.168618045,863456,2013,1,-0.23
022632,20180630,2018,30.848836881,57725,2018,1,0.64
022632,20190630,2019,21.348328848,57725,2019,1,0.37
022632,20200630,2020,14.159913137,57725,2020,1,0.31
022815,20081231,2008,18.47687269,864749,2008,1,0.24
022815,20091231,2009,63.08729527,864749,2009,1,0.21
022815,20101231,2010,53.991630436,864749,2010,1,0.46
022815,20121231,2012,66.673226711,864749,2012,1,0.57
022815,20131231,2013,4.8531969096,864749,2013,1,0.43
022815,20141231,2014,0.1213514057,864749,2014,1,0.29
022815,20151231,2015,-3.93973909,864749,2015,1,0.27
022815,20161231,2016,0.5364422447,864749,2016,1,0.31
022815,20171231,2017,11.827970538,864749,2017,1,0.39
022815,20191231,2019,20.090666781,864749,2019,1,0.53
023084,20111231,2011,-17.9223842,863436,2011,1,0.17
023084,20121231,2012,2.7331649442,863436,2012,0,
023084,20181231,2018,21.156970886,863436,2018,1,0.41
023084,20191231,2019,39.46165412,863436,2019,1,0.27
023220,20161231,2016,52.368007109,866121,2016,1,1.15
023249,20200630,2020,-21.26905744,1633978,2020,1,1.18
023252,20100630,2010,-5.945384832,896156,2010,1,0.16
023252,20110630,2011,-5.550212915,896156,2011,1,0.21
023252,20120630,2012,-5.214938103,896156,2012,1,0.27
023252,20130630,2013,-5.019649123,896156,2013,1,0.34
023252,20140630,2014,-1.200287331,896156,2014,1,0.5
023252,20150630,2015,46.372934205,896156,2015,1,0.43
023252,20160630,2016,25.696690493,896156,2016,1,0.57
023252,20170630,2017,25.785674559,896156,2017,0,
023252,20190630,2019,30.297074647,896156,2019,1,0.46
023252,20200630,2020,38.202189068,896156,2020,1,-0.15
023485,20161231,2016,2.9753720368,225648,2016,0,
023485,20171231,2017,4.4195876161,225648,2017,1,0.09
023485,20181231,2018,8.2145236394,225648,2018,1,0.04
023485,20191231,2019,7.625618418,225648,2019,0,
023697,20140831,2014,45.94688175,868611,2014,0,
023753,20191231,2019,65.150392483,868780,2019,1,0.52
023767,20111231,2011,25.708287357,872448,2011,1,0.14
023767,20131231,2013,7.8829284575,872448,2013,1,0.1
023877,20121231,2012,2.9193765999,1054833,2012,0,
023943,20081231,2008,59.111617424,767920,2008,1,0.07
023945,20081231,2008,-22.37081965,873364,2008,1,1.46
023945,20091231,2009,-18.83926378,873364,2009,1,1.66
023945,20101231,2010,-17.37898121,873364,2010,1,2.19
024021,20090331,2008,6.3922435153,313143,2008,1,0.65
024021,20100331,2009,-11.18539156,313143,2009,1,0.75
024021,20110331,2010,-2.386770653,313143,2010,1,0.85
024021,20120331,2011,1.1477931923,313143,2011,1,0.8
024021,20130331,2012,12.658794591,313143,2012,1,0.48
024021,20140331,2013,5.2339282921,313143,2013,1,0.46
024021,20150331,2014,7.1487283132,313143,2014,1,0.47
024021,20160331,2015,10.94911527,313143,2015,1,0.37
024021,20170331,2016,14.936055249,313143,2016,1,0.39
024021,20180331,2017,36.210660433,313143,2017,1,0.43
024021,20190331,2018,38.941644194,313143,2018,1,0.61
024021,20200331,2019,29.082847875,313143,2019,1,0.69
024032,20091231,2009,-8.472822589,874016,2009,1,0.11
024032,20111231,2011,4.1256508083,874016,2011,1,0.1
024032,20121231,2012,8.3167259364,874016,2012,1,0.14
024032,20131231,2013,4.3821941469,874016,2013,1,0.27
024099,20141231,2014,7.2878908005,874396,2014,1,0.59
024099,20151231,2015,9.0479498997,874396,2015,1,0.75
024099,20171231,2017,3.5274321572,874396,2017,1,0.47
024099,20191231,2019,3.1880378892,874396,2019,1,0.99
024171,20180131,2017,11.854788365,1319947,2017,1,0.38
024171,20190131,2018,7.8015572646,1319947,2018,1,-0.07
024171,20200131,2019,10.275773493,1319947,2019,1,-0.05
024191,20081231,2008,-15.64137002,874255,2008,1,-0.24
024232,20151231,2015,42.173950595,750577,2015,0,
024233,20081231,2008,7.946942623,874977,2008,1,0.53
024233,20091231,2009,8.3864730291,874977,2009,0,
024233,20101231,2010,6.7563241366,874977,2010,1,0.78
024233,20111231,2011,0.2589657112,874977,2011,1,2.3
024233,20121231,2012,0.9082422095,874977,2012,1,0.38
024233,20131231,2013,0.7457142421,874977,2013,1,0.28
024233,20151231,2015,0.6574650286,874977,2015,1,0
024233,20161231,2016,1.5854411974,874977,2016,1,0.46
024233,20171231,2017,1.4871192468,874977,2017,1,0.4
024233,20181231,2018,0.8572608808,874977,2018,1,0.68
024233,20191231,2019,0.4659362816,874977,2019,1,0.29
024287,20081231,2008,24.748488153,874501,2008,1,-6.79
024287,20091231,2009,24.748488153,874501,2009,0,
024287,20171231,2017,1.0307546552,874501,2017,1,0.12
024287,20181231,2018,0.6896428411,874501,2018,1,0.24
024287,20191231,2019,0.2772937384,874501,2019,1,-1.91
024291,20081231,2008,10.273743618,49754,2008,1,0.34
024291,20091231,2009,1.7864390843,49754,2009,1,0.39
024291,20101231,2010,4.3346605879,49754,2010,1,0.59
024291,20111231,2011,4.9360292297,49754,2011,1,0.91
024291,20121231,2012,4.1246689116,49754,2012,1,0.83
024291,20141231,2014,42.36830626,49754,2014,1,1.16
024291,20151231,2015,2.8809523736,49754,2015,1,1.59
024291,20161231,2016,80.07185706,49754,2016,1,1.37
024291,20171231,2017,44.011341343,49754,2017,1,0.74
024291,20181231,2018,62.298032718,49754,2018,1,1.7
024291,20191231,2019,56.52783066,49754,2019,1,1.78
024293,20121231,2012,8.528943765,811596,2012,1,0.65
024293,20131231,2013,10.380469517,811596,2013,1,0.85
024293,20141231,2014,13.961387568,811596,2014,0,
024293,20151231,2015,10.494730619,811596,2015,1,0.6
024293,20161231,2016,12.267467423,811596,2016,1,1.27
024293,20171231,2017,15.09665959,811596,2017,1,1.22
024293,20181231,2018,15.991381072,811596,2018,1,1.77
024293,20191231,2019,17.832436589,811596,2019,1,1.79
024302,20151231,2015,14.942593883,1520262,2015,1,-0.15
024302,20161231,2016,14.027378508,1520262,2016,1,0.15
024302,20171231,2017,22.14884204,1520262,2017,1,0.31
024302,20181231,2018,-6.238648861,1520262,2018,1,0.34
024302,20191231,2019,-17.77697064,1520262,2019,1,0.83
024304,20100930,2010,11.635037154,868368,2010,0,
024304,20110930,2011,6.3143306406,868368,2011,1,0.07
024304,20120930,2012,9.0817294132,868368,2012,1,0.11
024318,20081231,2008,2.4685823316,875159,2008,1,0.58
024318,20091231,2009,1.1338605129,875159,2009,1,0.69
024318,20101231,2010,1.3453227387,875159,2010,1,0.74
024318,20111231,2011,1.2695605929,875159,2011,1,-0.25
024318,20121231,2012,2.1520628249,875159,2012,1,0.13
024318,20131231,2013,-1.375480136,875159,2013,1,1
024318,20141231,2014,3.8154539728,875159,2014,1,1.12
024318,20151231,2015,4.8076256063,875159,2015,1,0.65
024318,20161231,2016,6.3306277313,875159,2016,1,0.47
024318,20171231,2017,4.5178776814,875159,2017,1,0.45
024344,20081231,2008,-25.13641057,875320,2008,1,-0.85
024344,20091231,2009,-7.797785746,875320,2009,0,
024344,20101231,2010,15.989894024,875320,2010,1,-0.74
024344,20111231,2011,-21.31245284,875320,2011,1,0.86
024344,20121231,2012,-10.81122184,875320,2012,1,0.04
024344,20131231,2013,-3.93052435,875320,2013,1,-0.56
024344,20141231,2014,-13.45234726,875320,2014,1,-0.55
024344,20151231,2015,-10.16755676,875320,2015,1,0.17
024344,20161231,2016,49.353896104,875320,2016,1,0.35
024344,20171231,2017,81.610475462,875320,2017,1,0.61
024344,20181231,2018,77.353496436,875320,2018,0,
024344,20191231,2019,51.836156338,875320,2019,1,1.7
024352,20091130,2009,103.6941603,876167,2009,1,0.61
024352,20101130,2010,41.329724049,876167,2010,1,0.71
024352,20111130,2011,29.079868785,876167,2011,1,0.34
024352,20141130,2014,17.981760124,876167,2014,1,0.47
024352,20171130,2017,34.807442573,876167,2017,1,0.67
024352,20181130,2018,35.94720824,876167,2018,1,0.76
024352,20191130,2019,-2.644998058,876167,2019,1,0.79
024396,20080831,2008,8.5617168555,704415,2008,0,
024396,20141231,2014,-5.532084626,704415,2014,1,0.25
024396,20151231,2015,-6.143418311,704415,2015,1,-0.04
024405,20161231,2016,49.399985188,877212,2016,1,1.93
024405,20171231,2017,48.907138801,877212,2017,1,2.33
024405,20181231,2018,52.509986027,877212,2018,1,3.1
024405,20191231,2019,51.057794713,877212,2019,1,3.56
024409,20081231,2008,29.91344915,768262,2008,1,0.78
024409,20091231,2009,18.48351934,768262,2009,1,0.8
024440,20101231,2010,2.9182338996,1127703,2010,1,3.08
024440,20111231,2011,-0.030873928,1127703,2011,1,4.27
024440,20121231,2012,0.3726410784,1127703,2012,1,1.56
024440,20131231,2013,0.7156185195,1127703,2013,1,0.99
024440,20141231,2014,0.0632852951,1127703,2014,1,1.04
024440,20151231,2015,0.095082653,1127703,2015,1,0.73
024440,20161231,2016,-0.321039975,1127703,2016,1,0.83
024440,20171231,2017,15.906240173,1127703,2017,1,0.55
024440,20181231,2018,36.293901879,1127703,2018,1,0.18
024440,20191231,2019,34.937212046,1127703,2019,1,-1.27
024466,20081231,2008,-91.89934028,933141,2008,0,
024466,20091231,2009,-91.89934028,933141,2009,0,
024466,20101231,2010,-89.8873912,933141,2010,0,
024466,20111231,2011,6.0503428861,933141,2011,1,0.69
024466,20121231,2012,3.6964156751,933141,2012,1,0.8
024466,20131231,2013,0.5454524083,933141,2013,1,0.87
024466,20141231,2014,2.2807195731,933141,2014,1,1.05
024466,20151231,2015,2.9287143618,933141,2015,1,1.11
024466,20161231,2016,2.4394950003,933141,2016,1,1.16
024466,20171231,2017,-35.38385813,933141,2017,1,1.33
024466,20181231,2018,33.302472561,933141,2018,1,1.86
024468,20081231,2008,-48.86504683,875045,2008,1,0.93
024468,20091231,2009,26.198709126,875045,2009,1,1.2
024468,20101231,2010,31.186368535,875045,2010,1,1.42
024468,20111231,2011,27.436045008,875045,2011,1,1.51
024468,20121231,2012,29.2863782,875045,2012,1,1.4
024468,20131231,2013,37.748502757,875045,2013,1,2.34
024468,20141231,2014,36.958595203,875045,2014,1,4.09
024468,20151231,2015,8.8658431583,875045,2015,1,4.5
024539,20131231,2013,45.868896369,817366,2013,1,0.31
024539,20141231,2014,51.061997918,817366,2014,1,0.37
024539,20151231,2015,51.959234844,817366,2015,1,0.5
024539,20161231,2016,55.045248303,817366,2016,1,0.58
024678,20141231,2014,-2.497600376,850141,2014,1,0.68
024678,20151231,2015,-1.952705596,850141,2015,1,0.43
024678,20161231,2016,-1.299858567,850141,2016,1,0.52
024678,20171231,2017,2.7891099304,850141,2017,1,0.65
024678,20181231,2018,7.0698942846,850141,2018,1,-0.21
024678,20191231,2019,13.507182745,850141,2019,1,0.75
024720,20151231,2015,-46.75554369,879526,2015,1,0.51
024720,20161231,2016,-46.75554369,879526,2016,1,0.38
024720,20171231,2017,7.3920654772,879526,2017,1,0.36
024720,20181231,2018,16.865935235,879526,2018,1,0.38
024720,20191231,2019,26.08819933,879526,2019,0,
024782,20150630,2015,71.989805343,1585364,2015,1,2.18
024782,20161231,2016,76.866470189,1585364,2016,1,1.24
024782,20171231,2017,52.09487368,1585364,2017,1,1.28
024782,20181231,2018,53.899221836,1585364,2018,1,0.97
024782,20191231,2019,54.179112223,1585364,2019,1,1.06
024783,20180930,2018,47.333542428,831641,2018,1,0.75
024783,20200930,2020,41.389041676,831641,2020,1,0.91
024800,20080930,2008,21.462549248,804328,2008,1,0.63
024800,20090930,2009,-20.95193711,804328,2009,1,0.65
024800,20100930,2010,-25.52832003,804328,2010,1,0.68
024800,20110930,2011,-14.65416994,804328,2011,1,0.8
024800,20130930,2013,-5.378334996,804328,2013,1,1.05
024800,20140930,2014,-6.203375538,804328,2014,1,1.26
024800,20150930,2015,25.350400041,804328,2015,1,0.91
024800,20160930,2016,24.377089266,804328,2016,1,1.28
024800,20170930,2017,38.781938231,804328,2017,1,0.92
024800,20180930,2018,24.945640824,804328,2018,1,0.9
024800,20190930,2019,36.721213164,804328,2019,1,0.78
024800,20200930,2020,23.434144919,804328,2020,1,1.45
024810,20081231,2008,14.955769947,880285,2008,1,0.67
024810,20101231,2010,7.3732652823,880285,2010,1,0.56
024810,20111231,2011,1.5467614477,880285,2011,1,0.32
024810,20121231,2012,0.9338073399,880285,2012,1,0.18
024810,20131231,2013,-0.133863608,880285,2013,1,0.12
024810,20141231,2014,1.0711809645,880285,2014,1,0.27
024810,20151231,2015,16.472654434,880285,2015,1,0.11
024810,20161231,2016,23.938426767,880285,2016,1,0.14
024810,20171231,2017,20.134495803,880285,2017,1,0.26
024853,20161231,2016,23.843203943,789132,2016,1,-0.21
024856,20081231,2008,-5.915200602,882095,2008,1,0.63
024856,20091231,2009,-19.0983811,882095,2009,1,0.93
024856,20101231,2010,0.4539966965,882095,2010,1,0.95
024856,20111231,2011,1.8977942658,882095,2011,1,0.97
024856,20131231,2013,-0.859951009,882095,2013,1,0.55
024856,20141231,2014,-3.09521244,882095,2014,1,2.43
024856,20151231,2015,-0.825233027,882095,2015,1,3.32
024856,20161231,2016,-2.698273186,882095,2016,1,2.7
024856,20171231,2017,-7.887846201,882095,2017,1,1.78
024856,20181231,2018,2.4666989509,882095,2018,1,1.44
024856,20191231,2019,9.8150674906,882095,2019,1,1.3
024878,20091231,2009,46.713710841,882104,2009,0,
024888,20100331,2009,131.15101415,881890,2009,1,0.21
024925,20131231,2013,71.121010322,882835,2013,0,
024975,20081031,2008,15.032247126,883241,2008,1,0.43
024975,20091031,2009,-11.07930383,883241,2009,1,0.33
024975,20111031,2011,12.201856424,883241,2011,1,0.45
024975,20121031,2012,18.993518994,883241,2012,1,0.47
024975,20131031,2013,24.402351045,883241,2013,1,0.56
024975,20141031,2014,17.810757661,883241,2014,1,0.64
024975,20151031,2015,12.680884299,883241,2015,1,0.67
024975,20161031,2016,6.7966407996,883241,2016,1,0.77
024975,20171031,2017,15.765014931,883241,2017,1,0.69
024975,20181031,2018,10.640070824,883241,2018,1,0.78
024975,20191031,2019,7.6183374214,883241,2019,1,1.15
024975,20201031,2020,73.886918235,883241,2020,1,1.58
024978,20091231,2009,7.4781430409,837465,2009,1,-0.27
024978,20101231,2010,6.4151815237,837465,2010,0,
024978,20111231,2011,-2.203007587,837465,2011,1,-0.41
024978,20121231,2012,-0.552463436,837465,2012,1,-0.49
024978,20131231,2013,0.0510684904,837465,2013,1,-0.34
024978,20141231,2014,0.3363097226,837465,2014,0,
024978,20151231,2015,0.3032727941,837465,2015,0,
025030,20171231,2017,61.59233711,883237,2017,1,2.6
025030,20181231,2018,19.00372818,883237,2018,1,3.06
025030,20191231,2019,27.098908294,883237,2019,1,4.32
025069,20181231,2018,16.575537645,883945,2018,1,0.68
025069,20191231,2019,6.3710326331,883945,2019,1,-0.52
025110,20161231,2016,-4.959353714,883984,2016,1,1.2
025110,20171231,2017,5.0312321317,883984,2017,1,2.98
025110,20181231,2018,5.0312321317,883984,2018,1,2.07
025110,20191231,2019,10.679677882,883984,2019,1,1.94
025119,20101231,2010,2.3078297633,851968,2010,1,0.56
025119,20111231,2011,-2.271983782,851968,2011,1,0.72
025119,20141231,2014,47.498964209,851968,2014,1,2.27
025119,20151231,2015,4.5292248906,851968,2015,1,2.82
025119,20161231,2016,187.39175784,851968,2016,1,3.26
025119,20171231,2017,221.83427758,851968,2017,1,3.42
025119,20181231,2018,137.94220951,851968,2018,1,2.53
025119,20191231,2019,136.02522876,851968,2019,1,2.25
025124,20111231,2011,26.465920853,1707925,2011,1,1.36
025124,20131231,2013,10.248983537,1707925,2013,1,1.55
025124,20141231,2014,-47.60112377,1707925,2014,1,1.57
025130,20081031,2008,2.9170944259,883902,2008,0,
025130,20101031,2010,3.3603390739,883902,2010,1,-0.72
025130,20111031,2011,2.0127851229,883902,2011,1,-0.11
025130,20131031,2013,-6.138817498,883902,2013,1,0.1
025130,20141031,2014,-5.741278872,883902,2014,0,
025130,20151031,2015,-4.804186257,883902,2015,1,0.31
025130,20161031,2016,0.4155419439,883902,2016,1,0.28
025130,20171031,2017,9.6127219695,883902,2017,1,0.32
